"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
290437,"JDT","Core","kent_johnson","VERIFIED","WONTFIX","[1.5][compiler] Incorrect ""Missing override annotation for methods overriding superinterface method"" warning","2009-10-27 01:51:32"
387061,"JDT","Core","jarthana","VERIFIED","INVALID","Lwjgl natives through project build works fine, but through UserLibrary, it won't work.","2012-09-17 06:20:21"
438458,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][null] clean up handling of null type annotations wrt type variables","2015-06-12 09:39:27"
3318,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","JDOM - IDomNode redefines clone() with different signature (1GFVU2V)","2002-01-11 09:22:00"
116311,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] NPE searching for reference to our Assert class","2006-01-10 10:19:43"
169881,"JDT","Core","frederic_fusier","VERIFIED","DUPLICATE","[search] Project is no longer searched from Open Type","2007-02-08 13:40:50"
247206,"JDT","Core","srikanth_sankaran","VERIFIED","INVALID","[compiler] Deprecation problem on inherited return type","2010-08-04 15:46:17"
101456,"JDT","Core","kent_johnson","VERIFIED","FIXED","Proposals and Open Declaration fail with NPE","2005-09-26 15:34:19"
146858,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","NullPointerException during background compilation/AST creation","2006-08-08 06:50:19"
213703,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] Indexing job progress should be more detailed","2008-02-05 06:25:29"
516785,"JDT","Core","manpalat","RESOLVED","FIXED","[9][DOM AST] Wrong conversion of ""transitive"" keyword in RequiresStatement","2017-05-25 15:15:12"
68927,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","'non-static access to static member' problem not reported for super field access","2004-11-02 10:23:16"
90778,"JDT","Core","jerome_lanneluc","RESOLVED","WONTFIX","[model] Resolved elements should transparently answer resolved info without populating","2005-04-12 04:25:32"
539893,"JDT","Core","register.eclipse","VERIFIED","FIXED","Mark test sources in jdt.core","2018-11-21 01:09:30"
27783,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","Build output folder should not always be in the project subdirectories","2002-12-09 11:03:03"
81593,"JDT","Core","kent_johnson","RESOLVED","WORKSFORME","Implement JSR-201, part ""static imports""","2005-01-06 05:37:16"
475548,"JDT","Core","jdt-core-inbox","NEW"," ---","StandInException in JavaModelManager.getOptions (JavaModelManager.java:2258)","2015-08-21 00:56:10"
525469,"JDT","Core","register.eclipse","VERIFIED","FIXED","[null] Markers from package fragments in other source directories are not removed when package-info.java has been created.","2017-10-25 02:37:44"
16354,"JDT","Core","david_audel","VERIFIED","WORKSFORME","Code Assist has too many items after throws","2002-06-03 09:44:24"
43483,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","[model] Can not add method to local type","2005-02-15 09:23:08"
310642,"JDT","Core","mateusz.matela","VERIFIED","DUPLICATE","[formatter] problem in line wrapping in nested method calls","2019-07-10 00:52:47"
401080,"JDT","Core","stephan.herrmann","CLOSED","DUPLICATE","Content assist fails to propose methods","2016-06-23 12:28:05"
451840,"JDT","Core","sasikanth.bharadwaj","VERIFIED","FIXED","[1.8] java.lang.BootstrapMethodError when running code with constructor reference","2014-12-10 00:11:46"
6674,"JDT","Core","philippe_mulet","RESOLVED","DUPLICATE","Cannot add unimplemented methods","2002-01-14 10:37:43"
183508,"JDT","Core","kent_johnson","VERIFIED","DUPLICATE","Could not retrieve declared methods","2007-04-27 11:04:14"
264991,"JDT","Core","kent_johnson","VERIFIED","FIXED","Wrong 'unused' problem reported","2009-03-09 13:57:39"
107999,"JDT","Core","david_audel","NEW"," ---","Code Auto-Completion chooses wrong selection","2018-09-20 12:40:48"
157035,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","""Open Type Hierarchy"" fails if subtype is anonymous or local class and location for this subtype contains "".class""","2007-02-05 11:23:21"
229968,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Perf regression while computing type hierarchy","2008-05-13 10:55:44"
73234,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[1.5][Type Hierarchy] Empty set of subclasses of generic type","2004-09-03 08:19:49"
132997,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","Quickfixes and Type-helper does not work","2006-03-23 15:36:03"
32339,"JDT","Core","kent_johnson","VERIFIED","FIXED","Cannot find declaration of SIGNATURE in Java text search","2003-03-11 06:03:49"
60947,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","ConcurrentModificationException during save","2004-05-04 16:11:37"
84720,"JDT","Core","jarthana","VERIFIED","FIXED","[1.5][assist] proposal ranking by return value should consider auto(un)boxing","2009-04-28 05:31:46"
531502,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[9][model] JavaElementDelta is incomplete for modules","2018-03-08 23:52:42"
22946,"JDT","Core","philippe_mulet","RESOLVED","DUPLICATE","search: NPE","2002-08-29 06:53:08"
411964,"JDT","Core","stephan.herrmann","RESOLVED","FIXED","[1.8][null] leverage null type annotation in foreach statement","2013-08-31 17:37:56"
464928,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse freezes and eventually crashes while opening java class","2015-04-25 14:31:43"
10749,"JDT","Core","philippe_mulet","RESOLVED","DUPLICATE","Bug is code formatter","2002-03-05 09:42:33"
38151,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Code formatter adds an unwanted blank line after an abstract method with a ""throws"" clause.","2004-01-29 06:51:18"
3235,"JDT","Core","philippe_mulet","RESOLVED","FIXED","PackageFragmentRoot existency check need to be revisited (1GCUNO7)","2019-05-21 14:36:50"
166648,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] Code generation should fail when target level is not supported","2019-04-16 17:40:48"
343785,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.7] Incorrect line numbers in stack trace with try with resources","2011-08-05 02:54:49"
550522,"JDT","Core","manpalat","RESOLVED","FIXED","[13] Create examples wiki page","2019-09-16 23:27:19"
100286,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","NPE when trying to bring up the outliner","2005-06-16 06:41:36"
210638,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","[Debug] Can't restore Breakpoints view : concurrent access/hashmap","2007-12-12 10:29:25"
514793,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][null] EEA ""Annotate"" fails on generic array field with ""Mismatching type structures""","2017-04-05 12:42:04"
67717,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","NPE disassembling .class file","2004-06-18 12:02:47"
89677,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","[type hiearchy] Open type hierarchy on a package should not open a type dialog","2006-03-30 06:31:04"
123225,"JDT","Core","david_audel","VERIFIED","FIXED","Code assist suggests overridden method","2006-10-30 11:56:30"
435480,"JDT","Core","manpalat","VERIFIED","FIXED","[1.8][search] search in method reference expressions finds annotation element name","2014-08-06 00:12:50"
494097,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Buildship fails to build project (works with STS)","2016-05-22 15:09:25"
26811,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Inconsistency with attaching source to a jar file","2009-08-30 02:12:30"
52221,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[Compiler] should reject Local type usage when defined in other switch case block","2004-03-24 11:02:18"
80776,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Implement JSR-175 Metadata Facility (Annotations)","2005-01-06 19:40:45"
421402,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Unit test laucher fails with NPE","2013-11-10 23:22:02"
473818,"JDT","Core","jdt-core-inbox","ASSIGNED"," ---","[null] Incorrect ""Illegal redefinition of parameter"" error","2018-08-26 11:04:29"
521978,"JDT","Core","sasikanth.bharadwaj","RESOLVED","FIXED","[compiler][inference] Eclipse accepts diamond instantiation while javac rejects it","2017-10-31 07:07:19"
15177,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Classpath markers not correctly updated","2002-05-03 10:40:46"
42299,"JDT","Core","philippe_mulet","RESOLVED","DUPLICATE","IllegalStateException when initializing static members","2003-09-02 07:55:04"
306078,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Navigate to Inaccessible Field","2010-04-26 13:03:08"
399383,"JDT","Core","stephan.herrmann","VERIFIED","INVALID","[compiler][null] Assigning a @Nullable field to a @NonNull local variable results in ambiguous compiler error.","2013-03-12 01:35:02"
447695,"JDT","Core","register.eclipse","VERIFIED","FIXED","[null] Bogus ""Null pointer access"" warning when array access assigns the array variable","2016-10-26 05:54:48"
180046,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","patch to antadapter eclipse.inf","2007-04-27 09:08:02"
226660,"JDT","Core","satyam.kandula","CLOSED","DUPLICATE","[search] misses dead code references to enum constants in class file","2010-07-15 02:57:42"
72248,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.5] StackOverflowError caused by methods type variable","2004-09-22 09:01:43"
94878,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Configuration details is large, containing many prefs for PDE and JDT classpath containers","2005-05-27 09:02:16"
130683,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","NPE in DeltaProcessingState.addElementChangedListener()","2006-03-28 04:11:53"
502259,"JDT","Core","sxenos","RESOLVED","FIXED","[newindex] Test failures in org.eclipse.jdt.ui.tests.refactoring.InlineMethodTests","2016-10-04 13:41:17"
31340,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Moving code/src folder creates source folder src in target","2009-08-30 02:19:36"
83818,"JDT","Core","frederic_fusier","RESOLVED","DUPLICATE","[1.5][search] Search does not find references to overriding method with different signature","2005-04-15 04:06:31"
427196,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][compiler] Compiler error for method reference to overloaded method","2014-02-24 18:52:00"
482268,"JDT","Core","jarthana","RESOLVED","FIXED","[1.9] Problems while using multiple versions of JRE 9","2016-01-19 02:01:24"
530142,"JDT","Core","register.eclipse","VERIFIED","FIXED","[9] Module autocompletion ignores Automatic-Module-Name for Classpath Container entries","2018-01-29 10:06:15"
462756,"JDT","Core","jarthana","VERIFIED","FIXED","IAE in ThreadJob.illegalPush (134)","2017-09-28 10:14:17"
381567,"JDT","Core","tomasz.zarna","VERIFIED","FIXED","[search] Unexpected results from SearchEngine#search","2012-08-10 10:55:53"
112433,"JDT","Core","Olivier_Thomann","CLOSED","INVALID","[1.5][compiler] JDT ignore array annotation last comma","2019-01-20 06:44:28"
164450,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[comments] DefaultCommentMapper should release scanner after use","2006-12-12 06:16:01"
239639,"JDT","Core","srikanth_sankaran","NEW"," ---","[compiler] Error with annotations 'indirectly referenced from required .class files'","2019-09-26 09:21:21"
549224,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Bugs next to comments","2019-07-15 12:23:21"
76360,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5] NPE when using static import","2004-11-03 09:50:56"
99453,"JDT","Core","philippe_mulet","RESOLVED","INVALID","[1.5] cannot invoke generic methods inferred by supertype","2005-06-20 13:09:23"
140772,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","[1.5][compiler] calls to static generic functions","2006-05-09 12:00:03"
512733,"JDT","Core","jdt-core-inbox","NEW"," ---","[organize imports] Provide an option to sort static Imports in pure ASCII order and not container first order (default behaviour)","2019-08-31 13:26:49"
88295,"JDT","Core","david_audel","VERIFIED","FIXED","[1.5][assist] too many completion on enum case label","2005-03-30 15:01:56"
433178,"JDT","Core","jarthana","VERIFIED","FIXED","[1.8] [content assist] should propose keyword 'new' after 'Type::' (CreationReference)","2014-09-17 05:57:48"
491378,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","Running as 'JUnit test' causes Eclipse to freeze","2016-04-09 16:59:28"
536270,"JDT","Core","sarika.sinha","VERIFIED","FIXED","[11] Infrastructure Support for Java 11","2018-09-25 23:58:53"
50938,"JDT","Core","frederic_fusier","VERIFIED","FIXED","Javadoc AST: Still invalid range for embedded tag","2004-02-11 11:46:45"
80083,"JDT","Core","philippe_mulet","VERIFIED","FIXED","VerifyError on String-Operator += when using generics","2004-12-14 22:56:46"
340365,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.7] Problems in new APIs (TryStatementWithResources, DisjunctiveType)","2011-08-05 02:54:51"
472015,"JDT","Core","jdt-core-inbox","NEW"," ---","ClassCastException in CompletionParser.attachOrphanCompletionNode (602)","2015-07-07 03:39:30"
14106,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Declarations in Hierarchy does not find declarations in hierarchy","2002-04-19 11:43:44"
444043,"JDT","Core","jdt-core-inbox","CLOSED","WORKSFORME","[test][model] testBug281598c failed","2014-09-14 07:35:17"
176725,"JDT","Core","david_audel","VERIFIED","FIXED","[recovery] member value array initializer aren;t correctly recovered","2007-03-20 10:31:47"
255970,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","test tear down failed causing cascade of failures","2008-12-09 06:42:36"
358827,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.7] exception analysis for t-w-r spoils null analysis","2012-01-19 00:44:17"
151787,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[compiler] compiler allows assignment to final field in constructor other than through 'this'","2007-06-01 04:20:47"
221904,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Java Model Exception while trying to open *.class file","2008-04-29 04:45:27"
93583,"JDT","Core","philippe_mulet","RESOLVED","INVALID","[1.5][compiler] exhaustive enum switch not noticed","2005-05-09 07:28:17"
128877,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] reports inexistent IMethod for binary constructor of inner class","2006-03-28 11:03:05"
500367,"JDT","Core","sxenos","RESOLVED","FIXED","[newindex] Fix test failures in JavaProjectTests.testExternalLibFolder3","2016-10-04 13:33:53"
57872,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","AbortCompilation when opening StyledText","2004-04-21 11:26:32"
83222,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","""wrap only when necessary"" and ""indent on column"" interact badly","2009-08-30 02:12:51"
480542,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Eclipse 4.5.1 Reports ""method * is ambiguous for the type *"", 4.4.2 and javac 1.8.0_25,66 do not","2015-10-23 19:07:15"
528363,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse compiler resolves typename from superclass instead of template type","2017-12-12 05:54:55"
45472,"JDT","Core","Olivier_Thomann","RESOLVED","INVALID","Different behavior handling Exception in Eclipse and outside","2003-10-23 22:59:32"
405699,"JDT","Core","markus.kell.r","VERIFIED","FIXED","[ast rewrite] AST Rewrite misses modification in node inside ASTNode.copySubtree(..)","2013-05-02 05:49:48"
459739,"JDT","Core","manpalat","VERIFIED","FIXED","[test][compiler]NullTypeAnnotationTest.testDefault06() failed","2015-03-18 02:55:57"
8655,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","DCR - Support for external class folders","2003-06-12 06:44:34"
191921,"JDT","Core","david_audel","RESOLVED","DUPLICATE","[ast rewrite] Change modifiers does not insert new line after annotations","2008-11-21 09:43:20"
377176,"JDT","Core","jdt-core-inbox","NEW"," ---","Bad AST recovery for anonymous type in variable declaration that misses ;","2013-10-31 06:57:28"
110799,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.5] Raw bindings miss type arguments but sometimes have type parameters","2006-04-28 11:33:57"
138401,"JDT","Core","david_audel","VERIFIED","DUPLICATE","[assist] duplicate proposals for camel case local variables","2007-08-03 06:56:55"
510600,"JDT","Core","sxenos","VERIFIED","FIXED","[newindex] Extract the code for scanning the workspace to a new helper class","2017-01-25 05:47:43"
64716,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","DBCS: unable to run java application","2004-06-17 10:08:56"
118888,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Need an entry point to create a org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader using a stream","2005-12-12 12:17:06"
431191,"JDT","Core","jdt-core-inbox","NEW"," ---","nameLookup#findType not reporting the closest match with secondary type switched on","2015-05-13 06:57:30"
488973,"JDT","Core","stephan.herrmann","VERIFIED","WORKSFORME","[null] Null Type Safety warning on inlined code but not with intermediary local variable","2018-08-29 23:12:03"
534495,"JDT","Core","jdt-core-inbox","NEW"," ---","name in tab not updated for pasted class","2018-05-09 05:41:45"
24671,"JDT","Core","kent_johnson","RESOLVED","WORKSFORME","Attaching source to JAR triggers build","2002-10-21 10:49:15"
79390,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] ClassCastException creating a generic local class","2004-12-14 17:49:51"
416886,"JDT","Core","manpalat","RESOLVED","FIXED","[1.8][dom] ITypeBinding for the qualifier in a QualifiedTypeReference is wrong","2013-09-20 01:23:43"
519214,"JDT","Core","manpalat","RESOLVED","DUPLICATE","[9] [dom ast] IAE in ASTNode.setSourceRange with module-info.java having error","2017-07-06 01:23:33"
40240,"JDT","Core","philippe_mulet","RESOLVED","INVALID","JCK1.4a failures","2003-07-22 06:50:18"
441535,"JDT","Core","srikanth_sankaran","VERIFIED","NOT_ECLIPSE","AST IllegalArgumentException when parsing Groovy with varargs param","2014-09-16 08:29:03"
251523,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5][compiler] Should still flag Enum#valueOf override","2009-05-07 03:32:55"
352739,"JDT","Core","jarthana","NEW"," ---","Classpath doesn't seem to be recalculated after using a new build","2011-09-23 14:10:14"
217837,"JDT","Core","jdt-core-inbox","NEW"," ---","[spec] Improve documentation for IMember#getJavadocRange","2018-11-04 15:03:54"
92383,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","Code completion is slow on types in big workspace [code completion]","2006-03-31 08:32:15"
127251,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","NPE in ProblemReporter.invalidField(ProblemReporter.java:2823)","2006-04-08 04:17:44"
499019,"JDT","Core","stephan.herrmann","RESOLVED","FIXED","Publish JDT Core Batch Compiler ecj to Maven Central","2018-01-08 16:33:06"
541625,"JDT","Core","jdt-core-inbox","NEW"," ---","Searching for subtypes does not terminate when using FORCE_IMMEDIATE_SEARCH","2018-11-28 04:58:40"
29088,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Internal compiler error compiling code in M4 edition of eclipse","2003-01-17 07:37:20"
55257,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","Unreported compiler exception","2009-08-30 02:05:58"
424712,"JDT","Core","stephan.herrmann","RESOLVED","FIXED","[1.8][compiler] NPE in TypeBinding.isProvablyDistinctTypeArgument","2014-11-08 08:36:37"
478708,"JDT","Core","stephan.herrmann","RESOLVED","FIXED","Error in JDT Core during reconcile / AST creation (java.lang.ClassCastException) when using invalid parameterized type for non static class","2018-11-22 03:53:14"
526782,"JDT","Core","jdt-core-inbox","ASSIGNED"," ---","Strange behavior when compiling class with the same name as an anonymous class","2018-04-17 18:38:29"
44637,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","NPE in Initializer.getPrimaryElement()","2003-11-19 10:37:42"
403810,"JDT","Core","shankhba","RESOLVED","FIXED","[1.8] @since tags need adjusting.","2017-05-10 04:54:58"
456497,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][null] during inference nullness from target type is lost against weaker hint from applicability analysis","2015-01-28 23:31:29"
7422,"JDT","Core","philippe_mulet","RESOLVED","FIXED","Missing project references on some imported Java projects","2002-01-11 08:56:32"
187329,"JDT","Core","kent_johnson","VERIFIED","FIXED","compilation error constants created with static methods","2007-05-17 10:30:23"
270287,"JDT","Core","jarthana","VERIFIED","WORKSFORME","JavaModelCache not updating after ClasspathContainerInitializers fire - causes WTP to not deploy libraries to Tomcat(others)","2009-08-03 12:07:58"
234126,"JDT","Core","jdt-core-inbox","VERIFIED","DUPLICATE","IncompatibleClassChangeError while trying to find references in the workspace","2008-09-15 09:21:56"
74066,"JDT","Core","philippe_mulet","VERIFIED","DUPLICATE","[1.5] NPE in MessageSend.computeConversion","2004-09-24 06:35:26"
97326,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[dom] ITypeBinding#isFromSource() is always false for type variables, wildcards, and capture types","2005-09-26 12:08:27"
508889,"JDT","Core","manpalat","VERIFIED","FIXED","[9] Support Module attribute in Disassembler","2018-02-20 01:38:14"
33985,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","IndexBasedHierarchyBuilder could resolve potential subtypes earlier","2009-08-30 02:42:50"
62952,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Ant adapter behavior is a little strange","2004-05-28 15:41:00"
86167,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.5] Add support for package-info.java","2005-03-31 20:38:47"
429836,"JDT","Core","manpalat","RESOLVED","FIXED","[1.8][search] Search implementors in workspace does not show lambda expressions.","2014-03-09 06:33:12"
486823,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE logged as warning, error reporter does not pop up","2016-01-29 16:37:48"
532889,"JDT","Core","jdt-core-inbox","NEW"," ---","[code assist] 'null' not proposed for fields","2018-05-16 01:39:06"
48752,"JDT","Core","david_audel","VERIFIED","FIXED","Completion: relevance could be improved for non static field","2004-05-18 11:26:12"
78387,"JDT","Core","frederic_fusier","RESOLVED","WONTFIX","[search] Missing API to specify scope in search engine","2005-04-29 07:16:17"
332516,"JDT","Core","srikanth_sankaran","NEW"," ---","Missing cast from generic method is not reported as error (1.5)","2010-12-16 19:35:59"
415397,"JDT","Core","aclement","RESOLVED","FIXED","[1.8][compiler] Type Annotations on wildcard type argument dropped.","2013-08-22 12:02:34"
467679,"JDT","Core","jdt-core-inbox","VERIFIED","DUPLICATE","[1.8][infer type arguments] ""cannot infer type arguments"" anymore when <> and varargs are combined","2015-05-26 02:18:00"
517269,"JDT","Core","manpalat","RESOLVED","FIXED","[1.9][compiler]Module Binding - open field to be added, uses, services and implementations to be populated","2017-06-16 06:00:51"
11659,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","ast: CompilationUnit::findDeclaringNode fails #2","2002-03-20 14:30:22"
291433,"JDT","Core","kent_johnson","CLOSED","DUPLICATE","[1.5][compiler] Compile error (Cannot directly invoke the abstract method) in editor but source compiles outside the IDE. (I think it is also compiling in Eclipse but the editor still shows the error)","2009-10-08 15:40:56"
438945,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8] NullPointerException InferenceContext18.checkExpression in java 8 with generics, primitives, and overloading","2015-01-20 00:51:55"
3335,"JDT","Core","philippe_mulet","VERIFIED","WORKSFORME","Java Element Deltas: Performance issues with deltas from Working Copy (1GIE36J)","2002-06-03 08:56:59"
116733,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","SerialVersionUID Warning does not show for Abstract Classes","2006-11-15 17:36:58"
170272,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Move and Rename refactoring throws exception on phantom deleted resource","2007-02-05 09:15:14"
101804,"JDT","Core","david_audel","RESOLVED","DUPLICATE","[ctl][space] in method - The command for the key you pressed failed","2005-06-27 22:32:53"
147647,"JDT","Core","maxime_daniel","VERIFIED","FIXED","[1.5][compiler] Illegal compile error: ""the method XXX is ambiguous for the type YYY""","2007-05-03 01:43:35"
214972,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] Wrong Signature for methods inside InnerTypes with generics .","2008-02-04 12:15:48"
69034,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","IllegalStateException from JavaProject.getOptions","2005-01-11 11:01:58"
91061,"JDT","Core","philippe_mulet","CLOSED","FIXED","[1.5][compiler] Static reference to outer type variable should not be allowed","2005-06-10 10:18:29"
125301,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Handling of classes with $ in class name.","2006-02-14 11:11:36"
540204,"JDT","Core","jdt-core-inbox","NEW"," ---","inner class Compile problem","2018-10-17 03:13:08"
81757,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","[1.5] Problem compiling Iterator<T>","2005-01-04 05:31:17"
423582,"JDT","Core","srikanth_sankaran","RESOLVED","FIXED","[1.8] CCE in TypeBinding.isCastCompatible for PolyTypeBinding","2013-12-17 12:37:48"
475996,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","NullPointerException in ASTNode.checkInvocationArgument (ASTNode.java:340)","2018-10-11 03:42:29"
525680,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","[null] ARRAY_CONTENTS @NonNullByDefault is not applied to instantiation statement","2017-10-06 09:59:07"
17097,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Searching for ""*"" in java gives a cryptic error message dialog.","2002-06-03 14:11:48"
43754,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","How to position this comment?","2003-11-20 05:41:39"
452806,"JDT","Core","stephan.herrmann","VERIFIED","WONTFIX","[1.8][compiler][implementation] Investigate asymmetry between message send and allocation inside CExprF.reduce()","2018-05-10 03:17:16"
6799,"JDT","Core","kent_johnson","RESOLVED","FIXED","Duplicate type collisions","2002-02-11 04:52:22"
184293,"JDT","Core","kent_johnson","VERIFIED","FIXED","Unnecessary inherited method errors reported against subtypes","2007-05-03 20:49:59"
265758,"JDT","Core","jdt-core-inbox","NEW"," ---","Cancelling operation takes too long","2019-05-20 17:35:09"
367815,"JDT","Core","jarthana","VERIFIED","NOT_ECLIPSE","Error after deleting a lib from library folder (Java Model Exception)","2012-03-14 05:11:28"
108219,"JDT","Core","frederic_fusier","RESOLVED","DUPLICATE","[search] Call Hierarchy shows methods calling overridde","2006-03-31 05:56:26"
157549,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[classpath] Finer granularity on access restrictions","2006-11-05 06:36:05"
230872,"JDT","Core","david_audel","NEW"," ---","[recovery] annotation recovery should be able to fully recover annotations","2009-04-28 11:26:51"
73336,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[1.5][search] Search Engine does not find type references of actual generic type parameters","2004-09-23 10:49:31"
96401,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","jdt.core tests pass, but fill the .log","2005-05-27 09:20:59"
133351,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[compiler] No effect assignment diagnosis range isn't correct","2006-04-13 10:53:04"
506655,"JDT","Core","stephan.herrmann","VERIFIED","INVALID","Compilation error when trying to compile nested method invocation with generics","2016-12-06 22:54:28"
545510,"JDT","Core","jdt-core-inbox","NEW"," ---","[X] JEP 306: Restore Always-Strict Floating-Point Semantics","2019-09-19 08:19:21"
32612,"JDT","Core","kent_johnson","VERIFIED","FIXED","Saved index file names leaking names ?","2003-03-10 12:02:12"
61181,"JDT","Core","frederic_fusier","VERIFIED","FIXED","Task tag starting with double-/ (//) causes compile error","2004-05-18 12:53:43"
84877,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Performance on startup","2005-05-13 06:57:42"
428300,"JDT","Core","stephan.herrmann","VERIFIED","DUPLICATE","[1.8] Map.computeIfAbsent fails with array value types","2014-02-20 22:57:44"
484825,"JDT","Core","jdt-core-inbox","NEW"," ---","[null][loop] Wrong warning ""Potential null pointer access"" when exiting loop with break","2018-08-17 00:10:59"
329584,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.4/1.5][compiler] Compiler is confused about name clashes in 1.4 project","2010-12-07 12:13:29"
412453,"JDT","Core","manpalat","RESOLVED","FIXED","[1.8][compiler] Stackoverflow when compiling LazySeq","2013-07-18 00:20:46"
465507,"JDT","Core","stephan.herrmann","ASSIGNED"," ---","[1.8][null] detect and report null-conflicts ignored during inference","2019-08-27 18:39:52"
10881,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","DOM/AST: SwitchCase.isDefault always returns false","2002-03-06 13:13:54"
