file,NOF_avg,NOF_max,NOF_total,NSF_avg,NSF_max,NSF_total
org.eclipse.swt.internal.mozilla.nsIDirectoryServiceProvider.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIDirectoryServiceProvider2.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIDocShell.java,0.0,0,0,14.0,14,14
org.eclipse.swt.internal.mozilla.nsIDocShellTreeItem.java,0.0,0,0,8.0,8,8
org.eclipse.swt.internal.mozilla.nsIDocumentLoaderFactory.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIDOMEvent.java,0.0,0,0,6.0,6,6
org.eclipse.swt.internal.mozilla.nsIDOMLocation.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIDOMMouseEvent.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIDOMUIEvent.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIDOMWindow.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIEmbeddingSiteWindow.java,0.0,0,0,6.0,6,6
org.eclipse.swt.internal.mozilla.nsIEventSink.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIFactory.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIFile.java,0.0,0,0,5.0,5,5
org.eclipse.swt.internal.mozilla.nsIInputStream.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIInputStreamChannel.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIInterfaceRequestor.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIIOService.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsILoadGroup.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsILocalFile.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIMemory.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIObserver.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIObserverService.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIPref.java,0.0,0,0,13.0,13,13
org.eclipse.swt.internal.mozilla.nsIProfile.java,0.0,0,0,5.0,5,5
org.eclipse.swt.internal.mozilla.nsIProfileChangeStatus.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIPromptService.java,0.0,0,0,15.0,15,15
org.eclipse.swt.internal.mozilla.nsIProperties.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIRequest.java,0.0,0,0,12.0,12,12
org.eclipse.swt.internal.mozilla.nsIRequestObserver.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIServiceManager.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIStreamListener.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsISupports.java,1.0,1,1,3.0,3,3
org.eclipse.swt.internal.mozilla.nsISupportsWeakReference.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsITooltipListener.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIURI.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIURIContentListener.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIWeakReference.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIWebBrowser.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIWebBrowserChrome.java,0.0,0,0,30.0,30,30
org.eclipse.swt.internal.mozilla.nsIWebBrowserChromeFocus.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIWebBrowserFocus.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIWebNavigation.java,0.0,0,0,15.0,15,15
org.eclipse.swt.internal.mozilla.nsIWebProgress.java,0.0,0,0,13.0,13,13
org.eclipse.swt.internal.mozilla.nsIWebProgressListener.java,0.0,0,0,18.0,18,18
org.eclipse.swt.internal.mozilla.nsIWidget.java,0.0,0,0,1.0,1,1
org.eclipse.swt.internal.mozilla.nsIWindowCreator.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsIWindowWatcher.java,0.0,0,0,3.0,3,3
org.eclipse.swt.internal.mozilla.nsString.java,1.0,1,1,0.0,0,0
org.eclipse.swt.internal.mozilla.XPCOMObject.java,1.0,1,1,4.0,4,4
org.eclipse.swt.internal.ole.win32.CAUUID.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.ole.win32.COM.java,0.0,0,0,232.0,232,232
org.eclipse.swt.internal.ole.win32.COMObject.java,1.0,1,1,4.0,4,4
org.eclipse.swt.internal.ole.win32.CONTROLINFO.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.ole.win32.COSERVERINFO.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.ole.win32.DISPPARAMS.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.ole.win32.DVTARGETDEVICE.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.ole.win32.EXCEPINFO.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.ole.win32.FORMATETC.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.ole.win32.FUNCDESC1.java,15.0,15,15,1.0,1,1
org.eclipse.swt.internal.ole.win32.FUNCDESC2.java,15.0,15,15,1.0,1,1
org.eclipse.swt.internal.ole.win32.GUID.java,11.0,11,11,1.0,1,1
org.eclipse.swt.internal.ole.win32.IAccessible.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IClassFactory2.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IConnectionPoint.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IConnectionPointContainer.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IDataObject.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IDispatch.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IEnum.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IEnumFORMATETC.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IEnumSTATSTG.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IEnumVARIANT.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IFont.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IMoniker.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleCommandTarget.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleControl.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleDocument.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleDocumentView.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleInPlaceActiveObject.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleInPlaceObject.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleLink.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleObject.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IOleWindow.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IPersist.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IPersistStorage.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IPersistStreamInit.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IProvideClassInfo.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IProvideClassInfo2.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.ISpecifyPropertyPages.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IStorage.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IStream.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.ITypeInfo.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.IUnknown.java,1.0,1,1,0.0,0,0
org.eclipse.swt.internal.ole.win32.IViewObject2.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.ole.win32.LICINFO.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.ole.win32.OLECMD.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.ole.win32.OLECMDTEXT.java,4.0,4,4,0.0,0,0
org.eclipse.swt.internal.ole.win32.OLEINPLACEFRAMEINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.ole.win32.STATSTG.java,24.0,24,24,1.0,1,1
org.eclipse.swt.internal.ole.win32.STGMEDIUM.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.ole.win32.TYPEATTR.java,30.0,30,30,1.0,1,1
org.eclipse.swt.internal.ole.win32.VARDESC1.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.ole.win32.VARDESC2.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.photon.FontDetails.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.photon.FontQueryInfo.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.photon.OS.java,0.0,0,0,477.0,477,477
org.eclipse.swt.internal.photon.PgAlpha_t.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.photon.PgDisplaySettings_t.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.photon.PgMap_t.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.photon.PgVideoModeInfo_t.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.photon.PhArea_t.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.photon.PhClipHeader.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.photon.PhCursorDef_t.java,14.0,14,14,1.0,1,1
org.eclipse.swt.internal.photon.PhCursorInfo_t.java,23.0,23,23,1.0,1,1
org.eclipse.swt.internal.photon.PhDim_t.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.photon.PhEvent_t.java,14.0,14,14,1.0,1,1
org.eclipse.swt.internal.photon.PhImage_t.java,18.0,18,18,1.0,1,1
org.eclipse.swt.internal.photon.PhKeyEvent_t.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.photon.PhPointerEvent_t.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.photon.PhPoint_t.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.photon.PhRect_t.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.photon.PhRegion_t.java,17.0,17,17,1.0,1,1
org.eclipse.swt.internal.photon.PhTile_t.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.photon.PhWindowEvent_t.java,13.0,13,13,1.0,1,1
org.eclipse.swt.internal.photon.PtCallbackInfo_t.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.photon.PtColorSelectInfo_t.java,17.0,17,17,1.0,1,1
org.eclipse.swt.internal.photon.PtFileSelectionInfo_t.java,16.0,16,16,1.0,1,1
org.eclipse.swt.internal.photon.PtScrollbarCallback_t.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.photon.PtTextCallback_t.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.photon.PtWebClientData_t.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.photon.PtWebDataReqCallback_t.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.photon.PtWebMetaDataCallback_t.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.photon.PtWebStatusCallback_t.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.photon.PtWebWindowCallback_t.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.photon.utsname.java,5.0,5,5,2.0,2,2
org.eclipse.swt.internal.Platform.java,0.0,0,0,1.0,1,1
org.eclipse.swt.internal.SerializableCompatibility.java,1,0,0,1,0,0
org.eclipse.swt.internal.SWTEventListener.java,1,0,0,1,0,0
org.eclipse.swt.internal.SWTEventObject.java,0.0,0,0,0.0,0,0
org.eclipse.swt.internal.win32.ACCEL.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.BITMAP.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.BITMAPINFOHEADER.java,11.0,11,11,1.0,1,1
org.eclipse.swt.internal.win32.BROWSEINFO.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.win32.CHOOSECOLOR.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.win32.CHOOSEFONT.java,15.0,15,15,1.0,1,1
org.eclipse.swt.internal.win32.COMBOBOXINFO.java,13.0,13,13,1.0,1,1
org.eclipse.swt.internal.win32.COMPOSITIONFORM.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.CREATESTRUCT.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.win32.DIBSECTION.java,16.0,16,16,1.0,1,1
org.eclipse.swt.internal.win32.DLLVERSIONINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.DOCINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.DRAWITEMSTRUCT.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.win32.DROPFILES.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.FILETIME.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.win32.GCP_RESULTS.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.win32.GRADIENT_RECT.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.win32.GUITHREADINFO.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.win32.HDITEM.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.win32.HELPINFO.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.HIGHCONTRAST.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.ICONINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.INITCOMMONCONTROLSEX.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.win32.INPUT.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.KEYBDINPUT.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.LOGBRUSH.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.LOGFONT.java,13.0,13,13,1.0,1,1
org.eclipse.swt.internal.win32.LOGFONTA.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.LOGFONTW.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.LOGPEN.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.LRESULT.java,1.0,1,1,2.0,2,2
org.eclipse.swt.internal.win32.LVCOLUMN.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.win32.LVHITTESTINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.LVITEM.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.MARGINS.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.MEASUREITEMSTRUCT.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.MENUBARINFO.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.win32.MENUINFO.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.MENUITEMINFO.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.win32.MONITORINFO.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.MOUSEINPUT.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.MSG.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.NMCUSTOMDRAW.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.win32.NMHDR.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.NMHEADER.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.NMLISTVIEW.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.win32.NMLVCUSTOMDRAW.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.NMLVDISPINFO.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.NMLVFINDITEM.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.NMREBARCHEVRON.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.win32.NMRGINFO.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.NMTOOLBAR.java,13.0,13,13,1.0,1,1
org.eclipse.swt.internal.win32.NMTTDISPINFO.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.NMTTDISPINFOA.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.NMTTDISPINFOW.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.NMTVCUSTOMDRAW.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.NONCLIENTMETRICS.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.NONCLIENTMETRICSA.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.NONCLIENTMETRICSW.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.NOTIFYICONDATA.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.NOTIFYICONDATAA.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.NOTIFYICONDATAW.java,3.0,3,3,1.0,1,1
org.eclipse.swt.internal.win32.OPENFILENAME.java,20.0,20,20,1.0,1,1
org.eclipse.swt.internal.win32.OS.java,0.0,0,0,1263.0,1263,1263
org.eclipse.swt.internal.win32.OSVERSIONINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.OSVERSIONINFOA.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.OSVERSIONINFOW.java,1.0,1,1,1.0,1,1
org.eclipse.swt.internal.win32.PAINTSTRUCT.java,9.0,9,9,1.0,1,1
org.eclipse.swt.internal.win32.POINT.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.win32.PRINTDLG.java,19.0,19,19,1.0,1,1
org.eclipse.swt.internal.win32.REBARBANDINFO.java,20.0,20,20,1.0,1,1
org.eclipse.swt.internal.win32.RECT.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_ANALYSIS.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_CONTROL.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_FONTPROPERTIES.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_ITEM.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_LOGATTR.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_PROPERTIES.java,15.0,15,15,1.0,1,1
org.eclipse.swt.internal.win32.SCRIPT_STATE.java,11.0,11,11,1.0,1,1
org.eclipse.swt.internal.win32.SCROLLINFO.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.SHACTIVATEINFO.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.SHELLEXECUTEINFO.java,15.0,15,15,1.0,1,1
org.eclipse.swt.internal.win32.SHMENUBARINFO.java,8.0,8,8,1.0,1,1
org.eclipse.swt.internal.win32.SHRGINFO.java,5.0,5,5,1.0,1,1
org.eclipse.swt.internal.win32.SIPINFO.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.win32.SIZE.java,2.0,2,2,1.0,1,1
org.eclipse.swt.internal.win32.TBBUTTON.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.TBBUTTONINFO.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.TCHAR.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.TCITEM.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.TEXTMETRIC.java,16.0,16,16,1.0,1,1
org.eclipse.swt.internal.win32.TEXTMETRICA.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.TEXTMETRICW.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.TOOLINFO.java,11.0,11,11,1.0,1,1
org.eclipse.swt.internal.win32.TRACKMOUSEEVENT.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.TRIVERTEX.java,6.0,6,6,1.0,1,1
org.eclipse.swt.internal.win32.TVHITTESTINFO.java,4.0,4,4,1.0,1,1
org.eclipse.swt.internal.win32.TVINSERTSTRUCT.java,12.0,12,12,1.0,1,1
org.eclipse.swt.internal.win32.TVITEM.java,10.0,10,10,1.0,1,1
org.eclipse.swt.internal.win32.WINDOWPLACEMENT.java,11.0,11,11,1.0,1,1
org.eclipse.swt.internal.win32.WINDOWPOS.java,7.0,7,7,1.0,1,1
org.eclipse.swt.internal.win32.WNDCLASS.java,10.0,10,10,1.0,1,1
org.eclipse.swt.layout.FillLayout.java,4.0,4,4,0.0,0,0
org.eclipse.swt.layout.FormAttachment.java,5.0,5,5,0.0,0,0
org.eclipse.swt.layout.FormData.java,13.0,13,13,0.0,0,0
org.eclipse.swt.layout.FormLayout.java,3.0,3,3,0.0,0,0
org.eclipse.swt.layout.GridData.java,12.0,12,12,17.0,17,17
org.eclipse.swt.layout.RowData.java,2.0,2,2,0.0,0,0
org.eclipse.swt.layout.RowLayout.java,12.0,12,12,0.0,0,0
org.eclipse.swt.ole.win32.OLE.java,0.0,0,0,186.0,186,186
org.eclipse.swt.ole.win32.OleAutomation.java,3.0,3,3,0.0,0,0
org.eclipse.swt.ole.win32.OleClientSite.java,26.0,26,26,6.0,6,6
org.eclipse.swt.ole.win32.OleControlSite.java,9.0,9,9,0.0,0,0
org.eclipse.swt.ole.win32.OleEvent.java,5.0,5,5,0.0,0,0
org.eclipse.swt.ole.win32.OleEventSink.java,7.0,7,7,0.0,0,0
org.eclipse.swt.ole.win32.OleEventTable.java,2.0,2,2,0.0,0,0
org.eclipse.swt.ole.win32.OleFrame.java,9.0,9,9,3.0,3,3
org.eclipse.swt.ole.win32.OleFunctionDescription.java,11.0,11,11,0.0,0,0
org.eclipse.swt.ole.win32.OleListener.java,1,0,0,1,0,0
org.eclipse.swt.ole.win32.OleParameterDescription.java,3.0,3,3,0.0,0,0
org.eclipse.swt.ole.win32.OlePropertyChangeSink.java,6.0,6,6,0.0,0,0
org.eclipse.swt.ole.win32.OlePropertyDescription.java,7.0,7,7,0.0,0,0
org.eclipse.swt.ole.win32.Variant.java,9.0,9,9,1.0,1,1
org.eclipse.swt.printing.PrintDialog.java,4.0,4,4,0.0,0,0
org.eclipse.swt.printing.Printer.java,3.0,3,3,3.0,3,3
org.eclipse.swt.printing.PrinterData.java,10.0,10,10,3.0,3,3
org.eclipse.swt.program.Program.java,3.0,3,3,0.0,0,0
org.eclipse.swt.SWT.java,0.0,0,0,338.0,338,338
org.eclipse.swt.SWTError.java,2.0,2,2,0.0,0,0
org.eclipse.swt.SWTException.java,2.0,2,2,0.0,0,0
org.eclipse.swt.tools.internal.ClassData.java,1.0,1,1,0.0,0,0
org.eclipse.swt.tools.internal.CleanupClass.java,6.0,6,6,0.0,0,0
org.eclipse.swt.tools.internal.CleanupConstants.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.CleanupNatives.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.ConstantsGenerator.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.FieldData.java,1.0,1,1,0.0,0,0
org.eclipse.swt.tools.internal.ItemData.java,1.0,1,1,0.0,0,0
org.eclipse.swt.tools.internal.JNIGenerator.java,3.0,3,3,0.0,0,0
org.eclipse.swt.tools.internal.JNIGeneratorApp.java,4.0,4,4,0.0,0,0
org.eclipse.swt.tools.internal.JNIGeneratorAppUI.java,21.0,21,21,14.0,14,14
org.eclipse.swt.tools.internal.MetaData.java,1.0,1,1,0.0,0,0
org.eclipse.swt.tools.internal.MetaDataGenerator.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.MethodData.java,1.0,1,1,0.0,0,0
org.eclipse.swt.tools.internal.NativesGenerator.java,2.0,2,2,0.0,0,0
org.eclipse.swt.tools.internal.ParameterData.java,2.0,2,2,0.0,0,0
org.eclipse.swt.tools.internal.SizeofGenerator.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.StatsGenerator.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.StructsGenerator.java,0.0,0,0,0.0,0,0
org.eclipse.swt.tools.internal.SwtJniGen.java,3.0,3,3,0.0,0,0
org.eclipse.swt.tools.internal.SwtReplace.java,3.0,3,3,0.0,0,0
org.eclipse.swt.widgets.AbstractTreeItem.java,3.0,3,3,0.0,0,0
org.eclipse.swt.widgets.Button.java,1.0,1,1,4.0,4,4
org.eclipse.swt.widgets.Canvas.java,1.0,1,1,0.0,0,0
org.eclipse.swt.widgets.Caret.java,11.0,11,11,0.0,0,0
org.eclipse.swt.widgets.ColorDialog.java,1.0,1,1,0.0,0,0
org.eclipse.swt.widgets.Combo.java,3.0,3,3,7.0,7,7
org.eclipse.swt.widgets.Composite.java,4.0,4,4,0.0,0,0
org.eclipse.swt.widgets.Control.java,10.0,10,10,0.0,0,0
org.eclipse.swt.widgets.CoolBar.java,4.0,4,4,4.0,4,4
org.eclipse.swt.widgets.CoolItem.java,5.0,5,5,0.0,0,0
org.eclipse.swt.widgets.Decorations.java,12.0,12,12,0.0,0,0
org.eclipse.swt.widgets.Dialog.java,3.0,3,3,0.0,0,0
org.eclipse.swt.widgets.DirectoryDialog.java,3.0,3,3,0.0,0,0
org.eclipse.swt.widgets.Display.java,66.0,66,66,18.0,18,18
org.eclipse.swt.widgets.Event.java,21.0,21,21,0.0,0,0
org.eclipse.swt.widgets.EventTable.java,3.0,3,3,0.0,0,0
org.eclipse.swt.widgets.FileDialog.java,5.0,5,5,2.0,2,2
org.eclipse.swt.widgets.FontDialog.java,2.0,2,2,0.0,0,0
org.eclipse.swt.widgets.Group.java,0.0,0,0,3.0,3,3
org.eclipse.swt.widgets.Header.java,1.0,1,1,5.0,5,5
org.eclipse.swt.widgets.ImageList.java,3.0,3,3,1.0,1,1
org.eclipse.swt.widgets.Item.java,2.0,2,2,0.0,0,0
org.eclipse.swt.widgets.Label.java,3.0,3,3,2.0,2,2
org.eclipse.swt.widgets.Layout.java,0.0,0,0,0.0,0,0
org.eclipse.swt.widgets.List.java,0.0,0,0,2.0,2,2
org.eclipse.swt.widgets.Listener.java,1,0,0,1,0,0
org.eclipse.swt.widgets.Menu.java,10.0,10,10,7.0,7,7
org.eclipse.swt.widgets.MenuItem.java,4.0,4,4,0.0,0,0
org.eclipse.swt.widgets.MessageBox.java,1.0,1,1,0.0,0,0
org.eclipse.swt.widgets.Monitor.java,9.0,9,9,0.0,0,0
org.eclipse.swt.widgets.ProgressBar.java,0.0,0,0,4.0,4,4
org.eclipse.swt.widgets.RunnableLock.java,3.0,3,3,0.0,0,0
org.eclipse.swt.widgets.Sash.java,5.0,5,5,2.0,2,2
org.eclipse.swt.widgets.Scale.java,0.0,0,0,2.0,2,2
org.eclipse.swt.widgets.Scrollable.java,2.0,2,2,0.0,0,0
org.eclipse.swt.widgets.ScrollBar.java,3.0,3,3,0.0,0,0
